,0,1,2,3,4,5,6,7,8,9
0,-2.107758183894911,-1.6398780692995123,-3.3535024356657983,-2.1194230578001543,-0.3858457987359515,-2.083188801422223,-0.3657520122472396,1.4948483118273266,-2.9917502190091656,-0.39523749127823826
1,0.6092155726935473,-0.0852491989551208,0.17057711512011395,0.8987350866026507,7.578591850664212,0.6303401709286511,2.879813335975818,5.681287860924967,-1.96883020508059,4.6375418999331615
2,1.4734819055060708,1.968617314458199,1.2550290373110577,4.692412354941643,10.203559988728882,5.266441618768009,8.236353073694639,12.571792697379571,-0.893915701676789,7.610261537464636
3,3.658278379357191,7.235518185240266,2.8333865623520467,6.849897374616547,14.616081295402491,7.215750872647417,10.61402395719794,15.059660368457205,1.1477939867761104,8.828523519267598
4,5.500127987788378,13.416379890513245,2.3861545939168094,8.042587655254957,16.401459933221044,7.239621192611565,14.864523927334863,21.92713873830407,3.996319241342944,13.036210404118432
5,6.289197012055381,15.798319472535319,2.92426281644289,11.467477362134153,15.9538494263261,11.048658242778835,18.097446350571353,19.661820569342975,5.840690550758929,16.420010119820006
6,8.248157398453895,16.98921341949002,4.654483409113238,10.846092685879015,17.98338643112813,13.831433604862147,18.27122393036578,27.936532607841244,11.029781773396454,17.60517189318548
7,10.912754934929605,16.994882807296158,7.524122470089899,13.252511060830617,17.983695323693613,15.04645927050714,19.90727358835883,29.265053436058533,15.000339586534693,18.07450789508248
8,12.729577825210587,19.965637692375946,8.345033315078137,14.235953248913042,19.763246315045656,15.697374256349889,23.20532903930804,33.28199616744199,16.591640823441242,17.66262192051438
9,15.082763679776875,19.37160806585013,9.123467812733804,16.089998845349037,19.763094626932975,17.555162039776356,26.83861611218555,36.45247331456692,18.77639743729174,18.471002407299697
10,18.194014140275087,19.965637692375946,11.827913347509767,16.09104218827593,21.34324719351816,18.14935318620465,27.93075475925816,38.01477159465369,21.747726571953393,18.466145060271923
11,17.61874676616556,19.371456377737452,12.209644395670216,17.873166712766476,22.13508385099942,19.33177243793587,28.2762734416015,38.58678882175901,20.55936394267641,17.479167651366158
12,15.41215298591172,19.570584867216763,12.23130701947736,20.93090935994684,22.133466244707424,19.37160806585013,28.42921335965463,37.9739755952601,21.343501143453945,19.44989816553751
13,14.477164667404931,19.56805814306176,15.204138157896832,21.75370172715126,22.531003070344447,19.37160806585013,30.740975329957756,39.55129462418611,21.747726571953393,18.24021071069484
14,13.912603701708658,19.769561668583396,15.204441534122184,21.159520412512766,23.125184384982933,19.363915876273424,31.298751539493374,40.89829327414814,19.965182628037915,19.027382498301506
15,13.708760010765074,19.367248697441955,15.20459781575757,21.163105505631485,23.125184384982933,19.168874621858183,30.0693047432262,41.719704104310374,21.1535452573149,18.8500100544999
16,17.63725863892976,19.971287559411437,15.204441534122184,21.75848185130955,23.125184384982937,19.36609495967938,29.9081643318461,44.60380979998835,21.1535452573149,19.2495259098575
17,18.614137514775237,19.371967514392818,15.195840836201754,21.763261975467845,24.310857437921822,19.37160806585013,29.99504912830571,43.000598360206915,20.55936394267641,21.045019444842662
18,21.58283270729066,17.59172321606008,14.007629895037445,21.763261975467845,23.51951221051653,19.37160806585013,26.558851047372865,48.77080934913781,20.55936394267641,21.06123898239441
19,23.53450350451131,19.579031686473353,13.41906289630364,21.765652037546992,23.91047934783405,19.37160806585013,29.365964325412527,47.1825284998729,20.142497414979573,22.84202139060695
